song_id,mean_arsl,mean_val,Emotion
4,0.2430722666666667,0.1552096233333333,Happy
7,0.37629201733333334,0.33245465483333325,Happy
12,0.2859443766666666,0.34173288516666667,Happy
17,0.0312822475,0.1706128161666666,Happy
20,0.04236654100000001,0.33770381163333313,Happy
21,0.39239140499999997,0.3311262699999999,Happy
35,0.003022480000000006,0.3826025733333333,Happy
37,0.36763579500000004,0.2643962931666668,Happy
39,0.5890228000000002,0.16083728116666668,Happy
42,0.30572099766666666,0.003224863333333333,Happy
47,0.01803625233333334,0.005324618833333334,Happy
48,0.007898920500000003,0.06020623384999998,Happy
52,0.01350148266666667,0.0752970611666667,Happy
55,0.22288929833333332,0.13125252800000003,Happy
56,0.2774594564999999,0.14469772033333336,Happy
60,0.07901733138333333,0.22316677166666668,Happy
65,0.33603716138333334,0.13273102250000002,Happy
67,0.489031275,0.30341456666666666,Happy
72,0.58268833,0.19256874866666668,Happy
73,0.3257987826666667,0.1665487466666666,Happy
79,0.24957053166666665,0.18066573316666673,Happy
80,0.32200973533333327,0.15682350166666661,Happy
83,0.3915318355,0.1778758933333333,Happy
84,0.5117625633333334,0.0325140415,Happy
85,0.5691749834999997,0.2987690833333334,Happy
86,0.2682477275833334,0.27805685999999985,Happy
88,0.3774685933333334,0.16039757753333328,Happy
93,0.4209845833333334,0.28201055416666665,Happy
96,0.4203023405,0.30267105333333333,Happy
102,0.34081591833333336,0.12741975233333339,Happy
105,0.3691186251333333,0.08852522249999999,Happy
109,0.023190789999999996,0.02069208166666667,Happy
111,0.10239537986666665,0.010262562166666664,Happy
112,0.36284895116666677,0.28028694933333326,Happy
114,0.1433791771666667,0.2628543262,Happy
115,0.6484841400000001,0.5344161960000002,Happy
123,0.33703324083333336,0.29086126721666666,Happy
126,0.08019846666666666,0.3256363283333333,Happy
134,0.04075483883333334,0.16022345916666664,Happy
136,0.46673555499999986,0.29293382906666665,Happy
150,0.03861455266666666,0.038048058,Happy
156,0.4002199155000001,0.3794380446666668,Happy
177,0.045105427000000003,0.1461108228833333,Happy
179,0.11127679583333334,0.2720994041666667,Happy
180,0.06408026583333334,0.2414595683333333,Happy
189,0.3824885233333334,0.3551927776666667,Happy
191,0.09387624793333334,0.31662244833333336,Happy
